lot_id,wafer_id,site_id,die_x,die_y,radius_norm,theta_deg,zone,thickness_nm,sheet_resistance_ohm_sq,synthetic_pattern_note
LOT-SYN-0623,WAFER-DEMO-001,X-02_Y-04,-2,-4,0.37268,-116.565,middle,101.0943,54.4429,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-02_Y-03,-2,-3,0.30046,-123.69,middle,101.7099,54.1936,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-02_Y-02,-2,-2,0.2357,-135.0,center,103.5224,53.5818,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-02_Y-01,-2,-1,0.18634,-153.435,center,103.3607,53.1912,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-02_Y+00,-2,0,0.16667,180.0,center,103.5317,52.9499,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-02_Y+01,-2,1,0.18634,153.435,center,103.2857,53.2571,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-02_Y+02,-2,2,0.2357,135.0,center,102.5574,53.6284,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-02_Y+03,-2,3,0.30046,123.69,middle,101.0736,54.4011,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-02_Y+04,-2,4,0.37268,116.565,middle,100.1166,54.5207,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-02_Y+05,-2,5,0.44876,111.801,middle,99.0277,54.9286,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-02_Y+06,-2,6,0.52705,108.435,middle,98.5716,55.202,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-02_Y+07,-2,7,0.60668,105.945,middle,98.7963,55.426,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-02_Y+08,-2,8,0.68718,104.036,middle,98.9558,55.1034,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-02_Y+09,-2,9,0.7683,102.529,middle,97.0752,55.8904,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-02_Y+10,-2,10,0.84984,101.31,edge,94.072,58.1543,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-02_Y+11,-2,11,0.93169,100.305,edge,94.449,58.0457,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y-11,-1,-11,0.92045,-95.194,edge,97.698,57.7459,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y-10,-1,-10,0.83749,-95.711,edge,97.9059,57.1919,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y-09,-1,-9,0.75462,-96.34,middle,101.3533,55.0341,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y-08,-1,-8,0.67185,-97.125,middle,100.3716,54.807,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y-07,-1,-7,0.58926,-98.13,middle,100.2293,54.9911,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y-06,-1,-6,0.5069,-99.462,middle,100.9659,54.8091,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y-05,-1,-5,0.42492,-101.31,middle,100.8443,54.3588,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y-04,-1,-4,0.34359,-104.036,middle,102.0125,53.7328,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y-03,-1,-3,0.26352,-108.435,middle,103.5507,53.7939,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y-02,-1,-2,0.18634,-116.565,center,103.7416,53.0537,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y-01,-1,-1,0.11785,-135.0,center,105.055,52.4514,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y+00,-1,0,0.08333,180.0,center,104.3059,52.8391,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y+01,-1,1,0.11785,135.0,center,103.6031,52.8971,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y+02,-1,2,0.18634,116.565,center,102.6581,53.1722,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y+03,-1,3,0.26352,108.435,middle,101.7232,53.7474,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y+04,-1,4,0.34359,104.036,middle,100.285,54.4831,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y+05,-1,5,0.42492,101.31,middle,100.489,54.7163,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y+06,-1,6,0.5069,99.462,middle,99.8982,55.0116,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y+07,-1,7,0.58926,98.13,middle,98.7913,55.1361,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y+08,-1,8,0.67185,97.125,middle,98.3532,54.9969,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y+09,-1,9,0.75462,96.34,middle,98.7638,55.7955,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y+10,-1,10,0.83749,95.711,edge,94.6359,58.0245,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X-01_Y+11,-1,11,0.92045,95.194,edge,94.3564,58.21,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y-12,0,-12,1.0,-90.0,edge,101.849,54.823,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y-11,0,-11,0.91667,-90.0,edge,96.9485,57.4985,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y-10,0,-10,0.83333,-90.0,edge,97.8822,57.2537,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y-09,0,-9,0.75,-90.0,middle,100.5561,55.069,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y-08,0,-8,0.66667,-90.0,middle,101.1538,54.814,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y-07,0,-7,0.58333,-90.0,middle,101.5717,54.4958,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y-06,0,-6,0.5,-90.0,middle,101.038,54.8429,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y-05,0,-5,0.41667,-90.0,middle,102.2721,54.3056,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y-04,0,-4,0.33333,-90.0,middle,102.8376,54.1097,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y-03,0,-3,0.25,-90.0,center,103.3504,53.5547,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y-02,0,-2,0.16667,-90.0,center,103.4811,52.9462,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y-01,0,-1,0.08333,-90.0,center,104.9326,52.5298,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y+00,0,0,0.0,0.0,center,105.5048,52.4867,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y+01,0,1,0.08333,90.0,center,103.8623,52.462,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y+02,0,2,0.16667,90.0,center,104.2256,52.8493,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y+03,0,3,0.25,90.0,center,102.4512,53.9022,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y+04,0,4,0.33333,90.0,middle,101.0972,54.0624,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y+05,0,5,0.41667,90.0,middle,99.759,55.0292,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y+06,0,6,0.5,90.0,middle,99.4427,54.7189,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y+07,0,7,0.58333,90.0,middle,99.3577,55.1058,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y+08,0,8,0.66667,90.0,middle,99.394,55.269,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y+09,0,9,0.75,90.0,middle,97.8728,55.3715,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y+10,0,10,0.83333,90.0,edge,94.8482,57.6201,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y+11,0,11,0.91667,90.0,edge,95.111,58.0949,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+00_Y+12,0,12,1.0,90.0,edge,97.6672,55.4676,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y-11,1,-11,0.92045,-84.806,edge,98.0591,57.2506,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y-10,1,-10,0.83749,-84.289,edge,97.3028,57.9338,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y-09,1,-9,0.75462,-83.66,middle,101.4092,54.8982,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y-08,1,-8,0.67185,-82.875,middle,101.07,54.615,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y-07,1,-7,0.58926,-81.87,middle,101.3434,54.7745,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y-06,1,-6,0.5069,-80.538,middle,101.3541,54.7159,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y-05,1,-5,0.42492,-78.69,middle,102.4053,54.0545,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y-04,1,-4,0.34359,-75.964,middle,102.7886,54.3227,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y-03,1,-3,0.26352,-71.565,middle,103.9839,53.6091,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y-02,1,-2,0.18634,-63.435,center,104.6354,52.9234,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y-01,1,-1,0.11785,-45.0,center,104.5001,52.6754,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y+00,1,0,0.08333,0.0,center,104.9153,52.7052,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y+01,1,1,0.11785,45.0,center,103.8218,52.6101,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y+02,1,2,0.18634,63.435,center,103.911,53.2102,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y+03,1,3,0.26352,71.565,middle,101.7106,54.0069,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y+04,1,4,0.34359,75.964,middle,101.6578,54.3933,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y+05,1,5,0.42492,78.69,middle,100.2171,54.7887,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y+06,1,6,0.5069,80.538,middle,100.1032,54.8472,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y+07,1,7,0.58926,81.87,middle,99.574,55.252,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y+08,1,8,0.67185,82.875,middle,99.2686,54.9594,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y+09,1,9,0.75462,83.66,middle,98.9893,55.5288,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y+10,1,10,0.83749,84.289,edge,95.5213,57.7186,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+01_Y+11,1,11,0.92045,84.806,edge,95.1417,57.9475,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y-11,2,-11,0.93169,-79.695,edge,98.6738,57.0877,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y-10,2,-10,0.84984,-78.69,edge,97.9868,57.8334,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y-09,2,-9,0.7683,-77.471,middle,100.7511,55.2221,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y-08,2,-8,0.68718,-75.964,middle,102.2584,54.8,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y-07,2,-7,0.60668,-74.055,middle,102.0942,54.6411,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y-06,2,-6,0.52705,-71.565,middle,101.329,54.9098,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y-05,2,-5,0.44876,-68.199,middle,100.9911,54.751,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y-04,2,-4,0.37268,-63.435,middle,102.0188,54.1658,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y-03,2,-3,0.30046,-56.31,middle,102.8307,53.7426,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y-02,2,-2,0.2357,-45.0,center,103.8354,53.2637,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y-01,2,-1,0.18634,-26.565,center,104.6405,52.8251,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y+00,2,0,0.16667,0.0,center,104.049,53.3156,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y+01,2,1,0.18634,26.565,center,103.321,53.3391,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y+02,2,2,0.2357,45.0,center,104.0914,53.3537,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y+03,2,3,0.30046,56.31,middle,102.3861,54.0257,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y+04,2,4,0.37268,63.435,middle,101.2989,54.3962,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y+05,2,5,0.44876,68.199,middle,100.8506,54.4432,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y+06,2,6,0.52705,71.565,middle,99.9851,55.1779,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y+07,2,7,0.60668,74.055,middle,99.7492,54.8933,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y+08,2,8,0.68718,75.964,middle,99.7558,55.1482,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y+09,2,9,0.7683,77.471,middle,98.6324,55.4758,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y+10,2,10,0.84984,78.69,edge,95.1586,58.2102,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+02_Y+11,2,11,0.93169,79.695,edge,96.133,57.5052,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y-11,3,-11,0.95015,-74.745,edge,99.1604,56.4566,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y-10,3,-10,0.87003,-73.301,edge,97.7109,58.244,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y-09,3,-9,0.79057,-71.565,middle,100.5447,55.8403,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y-08,3,-8,0.712,-69.444,middle,102.82,54.2354,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y-07,3,-7,0.63465,-66.801,middle,100.5807,55.1295,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y-06,3,-6,0.55902,-63.435,middle,98.9081,57.3461,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y-05,3,-5,0.48591,-59.036,middle,96.742,59.6873,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y-04,3,-4,0.41667,-53.13,middle,99.3605,57.0789,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y-03,3,-3,0.35355,-45.0,middle,103.3555,54.2772,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y-02,3,-2,0.30046,-33.69,middle,103.6159,53.8274,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y-01,3,-1,0.26352,-18.435,middle,104.2073,53.484,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y+00,3,0,0.25,0.0,center,103.4844,53.7287,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y+01,3,1,0.26352,18.435,middle,103.821,53.6043,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y+02,3,2,0.30046,33.69,middle,102.9127,53.8488,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y+03,3,3,0.35355,45.0,middle,101.6361,54.2887,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y+04,3,4,0.41667,53.13,middle,101.3459,54.3903,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y+05,3,5,0.48591,59.036,middle,100.1864,54.5465,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y+06,3,6,0.55902,63.435,middle,100.0349,55.2416,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y+07,3,7,0.63465,66.801,middle,99.4914,55.2015,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y+08,3,8,0.712,69.444,middle,99.8066,54.8577,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y+09,3,9,0.79057,71.565,middle,98.0652,56.0276,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y+10,3,10,0.87003,73.301,edge,94.4512,58.7549,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+03_Y+11,3,11,0.95015,74.745,edge,96.6854,56.9862,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y-11,4,-11,0.97539,-70.017,edge,101.5463,55.4269,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y-10,4,-10,0.89753,-68.199,edge,97.3094,57.9444,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y-09,4,-9,0.82074,-66.038,edge,99.031,56.7746,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y-08,4,-8,0.74536,-63.435,middle,101.5778,54.7249,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y-07,4,-7,0.67185,-60.255,middle,101.3112,55.252,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y-06,4,-6,0.60093,-56.31,middle,96.6963,59.5592,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y-05,4,-5,0.53359,-51.34,middle,89.8317,65.1584,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y-04,4,-4,0.4714,-45.0,middle,96.6402,59.3768,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y-03,4,-3,0.41667,-36.87,middle,100.7021,54.9216,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y-02,4,-2,0.37268,-26.565,middle,102.0598,54.2395,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y-01,4,-1,0.34359,-14.036,middle,102.9346,53.9347,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y+00,4,0,0.33333,0.0,middle,103.3712,54.0533,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y+01,4,1,0.34359,14.036,middle,101.9741,54.0994,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y+02,4,2,0.37268,26.565,middle,101.5921,54.4358,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y+03,4,3,0.41667,36.87,middle,101.4483,54.5744,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y+04,4,4,0.4714,45.0,middle,100.6891,54.6087,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y+05,4,5,0.53359,51.34,middle,101.2208,54.6888,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y+06,4,6,0.60093,56.31,middle,99.8771,55.0298,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y+07,4,7,0.67185,60.255,middle,99.7344,54.8347,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y+08,4,8,0.74536,63.435,middle,99.5374,55.1444,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y+09,4,9,0.82074,66.038,edge,96.7623,57.025,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y+10,4,10,0.89753,68.199,edge,94.3075,58.6761,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+04_Y+11,4,11,0.97539,70.017,edge,98.9243,55.8553,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+05_Y-10,5,-10,0.93169,-63.435,edge,99.0726,57.1675,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+05_Y-09,5,-9,0.85797,-60.945,edge,98.0928,57.8941,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+05_Y-08,5,-8,0.78617,-57.995,middle,101.1515,55.3744,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+05_Y-07,5,-7,0.71686,-54.462,middle,102.2141,54.6902,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+05_Y-06,5,-6,0.65085,-50.194,middle,99.3862,57.0993,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+05_Y-05,5,-5,0.58926,-45.0,middle,95.5285,59.6057,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+05_Y-04,5,-4,0.53359,-38.66,middle,98.1385,57.053,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+05_Y-03,5,-3,0.48591,-30.964,middle,101.2361,54.7267,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+05_Y-02,5,-2,0.44876,-21.801,middle,102.1363,54.0766,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+05_Y-01,5,-1,0.42492,-11.31,middle,101.9745,54.5244,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+05_Y+00,5,0,0.41667,0.0,middle,102.4114,54.0451,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+05_Y+01,5,1,0.42492,11.31,middle,101.6129,54.1809,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+05_Y+02,5,2,0.44876,21.801,middle,102.3286,53.9996,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+05_Y+03,5,3,0.48591,30.964,middle,101.0945,54.3725,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+05_Y+04,5,4,0.53359,38.66,middle,101.4661,54.6304,edge_ring+center_anomaly+gradient+local_defect
LOT-SYN-0623,WAFER-DEMO-001,X+05_Y+05,5,5,0.58926,45.0,middle,100.5434,54.5624,edge_ring+center_anomaly+gradient+local_defect
